geneID,median_adult Ce,mean_adult Ce
WBGene00171414,1.00E-10,1.00E-10
WBGene00171415,1.00E-10,1.00E-10
WBGene00171416,1.00E-10,1.00E-10
WBGene00171417,1.00E-10,1.00E-10
WBGene00171418,1.00E-10,1.00E-10
WBGene00171419,1.00E-10,1.00E-10
WBGene00171420,1.00E-10,1.00E-10
WBGene00171421,1.00E-10,1.00E-10
WBGene00171422,1.00E-10,1.00E-10
WBGene00171423,1.00E-10,1.00E-10
WBGene00171424,1.00E-10,1.00E-10
WBGene00171425,1.00E-10,1.00E-10
WBGene00171426,1.00E-10,1.00E-10
WBGene00171427,1.00E-10,1.00E-10
WBGene00171428,1.00E-10,1.00E-10
WBGene00171429,1.00E-10,1.00E-10
WBGene00171430,1.00E-10,1.00E-10
WBGene00171431,1.00E-10,1.00E-10
WBGene00171432,1.00E-10,1.00E-10
WBGene00171433,1.00E-10,1.00E-10
WBGene00171434,1.00E-10,1.00E-10
WBGene00171435,1.00E-10,1.00E-10
WBGene00171436,1.00E-10,1.00E-10
WBGene00171437,1.00E-10,1.00E-10
WBGene00171438,1.00E-10,1.00E-10
WBGene00171439,1.00E-10,1.00E-10
WBGene00171440,1.00E-10,1.00E-10
WBGene00171441,1.00E-10,1.00E-10
WBGene00171442,1.00E-10,1.00E-10
WBGene00171443,1.00E-10,1.00E-10
WBGene00171444,1.00E-10,1.00E-10
WBGene00171445,1.00E-10,1.00E-10
WBGene00171446,1.00E-10,1.00E-10
WBGene00171447,1.00E-10,1.00E-10
WBGene00171448,1.00E-10,1.00E-10
WBGene00171449,1.00E-10,1.00E-10
WBGene00171450,1.00E-10,1.00E-10
WBGene00171451,1.00E-10,1.00E-10
WBGene00171452,1.00E-10,1.00E-10
WBGene00171453,1.00E-10,1.00E-10
WBGene00171454,1.00E-10,1.00E-10
WBGene00171455,1.00E-10,1.00E-10
WBGene00171456,1.00E-10,1.00E-10
WBGene00171457,1.00E-10,1.00E-10
WBGene00171458,1.00E-10,1.00E-10
WBGene00171459,1.00E-10,1.00E-10
WBGene00171460,1.00E-10,1.00E-10
WBGene00171461,1.00E-10,1.00E-10
WBGene00171462,1.00E-10,1.00E-10
WBGene00171463,1.00E-10,1.00E-10
WBGene00171464,1.00E-10,1.00E-10
WBGene00171465,1.00E-10,1.00E-10
WBGene00171466,1.00E-10,1.00E-10
WBGene00171467,1.00E-10,1.00E-10
WBGene00171468,1.00E-10,1.00E-10
WBGene00171469,1.00E-10,1.00E-10
WBGene00171470,1.00E-10,1.00E-10
WBGene00171471,1.00E-10,1.00E-10
WBGene00171472,1.00E-10,1.00E-10
WBGene00171473,1.00E-10,1.00E-10
WBGene00171474,1.00E-10,1.00E-10
WBGene00171475,1.00E-10,1.00E-10
WBGene00171476,1.00E-10,1.00E-10
WBGene00171477,1.00E-10,1.00E-10
WBGene00171478,1.00E-10,1.00E-10
WBGene00171479,1.00E-10,1.00E-10
WBGene00171480,1.00E-10,1.00E-10
WBGene00171481,1.00E-10,1.00E-10
WBGene00171482,1.00E-10,1.00E-10
WBGene00171483,1.00E-10,1.00E-10
WBGene00171484,1.00E-10,1.00E-10
WBGene00171485,1.00E-10,1.00E-10
WBGene00171486,1.00E-10,1.00E-10
WBGene00171487,1.00E-10,1.00E-10
WBGene00171488,1.00E-10,1.00E-10
WBGene00171489,1.00E-10,1.00E-10
WBGene00171490,1.00E-10,1.00E-10
WBGene00171491,1.00E-10,1.00E-10
WBGene00171492,1.00E-10,1.00E-10
WBGene00171493,1.00E-10,1.00E-10
WBGene00171494,1.00E-10,1.00E-10
WBGene00171495,1.00E-10,1.00E-10
WBGene00171496,1.00E-10,1.00E-10
WBGene00171497,1.00E-10,1.00E-10
WBGene00171498,1.00E-10,1.00E-10
WBGene00171499,1.00E-10,1.00E-10
WBGene00171500,1.00E-10,1.00E-10
WBGene00171501,1.00E-10,1.00E-10
WBGene00171502,1.00E-10,1.00E-10
WBGene00171503,1.00E-10,1.00E-10
WBGene00171504,1.00E-10,1.00E-10
WBGene00171505,1.00E-10,1.00E-10
WBGene00171506,1.00E-10,1.00E-10
WBGene00171507,1.00E-10,1.00E-10
WBGene00171508,1.00E-10,1.00E-10
WBGene00171509,1.00E-10,1.00E-10
WBGene00171510,1.00E-10,1.00E-10
WBGene00171511,1.00E-10,1.00E-10
WBGene00171512,1.00E-10,1.00E-10
WBGene00171513,1.00E-10,1.00E-10
WBGene00171514,1.00E-10,1.00E-10
WBGene00171515,1.00E-10,1.00E-10
WBGene00171516,1.00E-10,1.00E-10
WBGene00171517,1.00E-10,1.00E-10
WBGene00171518,1.00E-10,1.00E-10
WBGene00171519,1.00E-10,1.00E-10
WBGene00171520,1.00E-10,1.00E-10
WBGene00171521,1.00E-10,1.00E-10
WBGene00171522,1.00E-10,1.00E-10
WBGene00171523,1.00E-10,1.00E-10
WBGene00171524,1.00E-10,1.00E-10
WBGene00171525,1.00E-10,1.00E-10
WBGene00171526,1.00E-10,1.00E-10
WBGene00171527,1.00E-10,1.00E-10
WBGene00171528,1.00E-10,1.00E-10
WBGene00171529,1.00E-10,1.00E-10
WBGene00171530,1.00E-10,1.00E-10
WBGene00171531,1.00E-10,1.00E-10
WBGene00171532,1.00E-10,1.00E-10
WBGene00171533,1.00E-10,1.00E-10
WBGene00171534,1.00E-10,1.00E-10
WBGene00171535,1.00E-10,1.00E-10
WBGene00171536,1.00E-10,1.00E-10
WBGene00171537,1.00E-10,1.00E-10
WBGene00171538,1.00E-10,1.00E-10
WBGene00171539,1.00E-10,1.00E-10
WBGene00171540,1.00E-10,1.00E-10
WBGene00171541,1.00E-10,1.00E-10
WBGene00171542,1.00E-10,1.00E-10
WBGene00171543,1.00E-10,1.00E-10
WBGene00171544,1.00E-10,1.00E-10
WBGene00171545,1.00E-10,1.00E-10
WBGene00171546,1.00E-10,1.00E-10
WBGene00171547,1.00E-10,1.00E-10
WBGene00171548,1.00E-10,1.00E-10
WBGene00171549,1.00E-10,1.00E-10
WBGene00171550,1.00E-10,1.00E-10
WBGene00171551,1.00E-10,1.00E-10
WBGene00171552,1.00E-10,1.00E-10
WBGene00171553,1.00E-10,1.00E-10
WBGene00171554,1.00E-10,1.00E-10
WBGene00171555,1.00E-10,1.00E-10
WBGene00171556,1.00E-10,1.00E-10
WBGene00171557,1.00E-10,1.00E-10
WBGene00171558,1.00E-10,1.00E-10
WBGene00171559,1.00E-10,1.00E-10
WBGene00171560,1.00E-10,1.00E-10
WBGene00171561,1.00E-10,1.00E-10
WBGene00171562,1.00E-10,1.00E-10
WBGene00171563,1.00E-10,1.00E-10
WBGene00171564,1.00E-10,1.00E-10
WBGene00171565,1.00E-10,1.00E-10
WBGene00171566,1.00E-10,1.00E-10
WBGene00171567,1.00E-10,1.00E-10
WBGene00171568,1.00E-10,1.00E-10
WBGene00171569,1.00E-10,1.00E-10
WBGene00171570,1.00E-10,1.00E-10
WBGene00171571,1.00E-10,1.00E-10
WBGene00171572,1.00E-10,1.00E-10
WBGene00171573,1.00E-10,1.00E-10
WBGene00171574,1.00E-10,1.00E-10
WBGene00171575,1.00E-10,1.00E-10
WBGene00171576,1.00E-10,1.00E-10
WBGene00171577,1.00E-10,1.00E-10
WBGene00171578,1.00E-10,1.00E-10
WBGene00171579,1.00E-10,1.00E-10
WBGene00171580,1.00E-10,1.00E-10
WBGene00171581,1.00E-10,1.00E-10
WBGene00171582,1.00E-10,1.00E-10
WBGene00171583,1.00E-10,1.00E-10
WBGene00171584,1.00E-10,1.00E-10
WBGene00171585,1.00E-10,1.00E-10
WBGene00171586,1.00E-10,1.00E-10
WBGene00171587,1.00E-10,1.00E-10
WBGene00171588,1.00E-10,1.00E-10
WBGene00171589,1.00E-10,1.00E-10
WBGene00171590,1.00E-10,1.00E-10
WBGene00171591,1.00E-10,1.00E-10
WBGene00171592,1.00E-10,1.00E-10
WBGene00171593,1.00E-10,1.00E-10
WBGene00171594,1.00E-10,1.00E-10
WBGene00171595,1.00E-10,1.00E-10
WBGene00171596,1.00E-10,1.00E-10
WBGene00171597,1.00E-10,1.00E-10
WBGene00171598,1.00E-10,1.00E-10
WBGene00171599,1.00E-10,1.00E-10
WBGene00171600,1.00E-10,1.00E-10
WBGene00171601,1.00E-10,1.00E-10
WBGene00171602,1.00E-10,1.00E-10
WBGene00171603,1.00E-10,1.00E-10
WBGene00171604,1.00E-10,1.00E-10
WBGene00171605,1.00E-10,1.00E-10
WBGene00171606,1.00E-10,1.00E-10
WBGene00171607,1.00E-10,1.00E-10
WBGene00171608,1.00E-10,1.00E-10
WBGene00171609,1.00E-10,1.00E-10
WBGene00171610,1.00E-10,1.00E-10
WBGene00171611,1.00E-10,1.00E-10
WBGene00171612,1.00E-10,1.00E-10
WBGene00171613,1.00E-10,1.00E-10
WBGene00171614,1.00E-10,1.00E-10
WBGene00171615,1.00E-10,1.00E-10
WBGene00171616,1.00E-10,1.00E-10
WBGene00171617,1.00E-10,1.00E-10
WBGene00171618,1.00E-10,1.00E-10
WBGene00171619,1.00E-10,1.00E-10
WBGene00171620,1.00E-10,1.00E-10
WBGene00171621,1.00E-10,1.00E-10
WBGene00171622,1.00E-10,1.00E-10
WBGene00171623,1.00E-10,1.00E-10
WBGene00171624,1.00E-10,1.00E-10
WBGene00171625,1.00E-10,1.00E-10
WBGene00171626,1.00E-10,1.00E-10
WBGene00171627,1.00E-10,1.00E-10
WBGene00171628,1.00E-10,1.00E-10
WBGene00171629,1.00E-10,1.00E-10
WBGene00171630,1.00E-10,1.00E-10
WBGene00171631,1.00E-10,1.00E-10
WBGene00171632,1.00E-10,1.00E-10
WBGene00171633,1.00E-10,1.00E-10
WBGene00171634,1.00E-10,1.00E-10
WBGene00171635,1.00E-10,1.00E-10
WBGene00171636,1.00E-10,1.00E-10
WBGene00171637,1.00E-10,1.00E-10
WBGene00171638,1.00E-10,1.00E-10
WBGene00171639,1.00E-10,1.00E-10
WBGene00171640,1.00E-10,1.00E-10
WBGene00171641,1.00E-10,1.00E-10
WBGene00171642,1.00E-10,1.00E-10
WBGene00171643,1.00E-10,1.00E-10
WBGene00171644,1.00E-10,1.00E-10
WBGene00171645,1.00E-10,1.00E-10
WBGene00171646,1.00E-10,1.00E-10
WBGene00171647,1.00E-10,1.00E-10
WBGene00171648,1.00E-10,1.00E-10
WBGene00171649,1.00E-10,1.00E-10
WBGene00171650,1.00E-10,1.00E-10
WBGene00171651,1.00E-10,1.00E-10
WBGene00171652,1.00E-10,1.00E-10
WBGene00171653,1.00E-10,1.00E-10
WBGene00171654,1.00E-10,1.00E-10
WBGene00171655,1.00E-10,1.00E-10
WBGene00171656,1.00E-10,1.00E-10
WBGene00171657,1.00E-10,1.00E-10
WBGene00171658,1.00E-10,1.00E-10
WBGene00171659,1.00E-10,1.00E-10
WBGene00171660,1.00E-10,1.00E-10
WBGene00171661,1.00E-10,1.00E-10
WBGene00171662,1.00E-10,1.00E-10
WBGene00171663,1.00E-10,1.00E-10
WBGene00171664,1.00E-10,1.00E-10
WBGene00171665,1.00E-10,1.00E-10
WBGene00171666,1.00E-10,1.00E-10
WBGene00171667,1.00E-10,1.00E-10
WBGene00171668,1.00E-10,1.00E-10
WBGene00171669,1.00E-10,1.00E-10
WBGene00171670,1.00E-10,1.00E-10
WBGene00171671,1.00E-10,1.00E-10
WBGene00171672,1.00E-10,1.00E-10
WBGene00171673,1.00E-10,1.00E-10
WBGene00171674,1.00E-10,1.00E-10
WBGene00171675,1.00E-10,1.00E-10
WBGene00171676,1.00E-10,1.00E-10
WBGene00171677,1.00E-10,1.00E-10
WBGene00171678,1.00E-10,1.00E-10
WBGene00171679,1.00E-10,1.00E-10
WBGene00171680,1.00E-10,1.00E-10
WBGene00171681,1.00E-10,1.00E-10
WBGene00171682,1.00E-10,1.00E-10
WBGene00171683,1.00E-10,1.00E-10
WBGene00171684,1.00E-10,1.00E-10
WBGene00171685,1.00E-10,1.00E-10
WBGene00171686,1.00E-10,1.00E-10
WBGene00171687,1.00E-10,1.00E-10
WBGene00171688,1.00E-10,1.00E-10
WBGene00171689,1.00E-10,1.00E-10
WBGene00171690,1.00E-10,1.00E-10
WBGene00171691,1.00E-10,1.00E-10
WBGene00171692,1.00E-10,1.00E-10
WBGene00171693,1.00E-10,1.00E-10
WBGene00171694,1.00E-10,1.00E-10
WBGene00171695,1.00E-10,1.00E-10
WBGene00171696,1.00E-10,1.00E-10
WBGene00171697,1.00E-10,1.00E-10
WBGene00171698,1.00E-10,1.00E-10
WBGene00171699,1.00E-10,1.00E-10
WBGene00171700,1.00E-10,1.00E-10
WBGene00171701,1.00E-10,1.00E-10
WBGene00171702,1.00E-10,1.00E-10
WBGene00171703,1.00E-10,1.00E-10
WBGene00171704,1.00E-10,1.00E-10
WBGene00171705,1.00E-10,1.00E-10
WBGene00171706,1.00E-10,1.00E-10
WBGene00171707,1.00E-10,1.00E-10
WBGene00171708,1.00E-10,1.00E-10
WBGene00171709,1.00E-10,1.00E-10
WBGene00171710,1.00E-10,1.00E-10
WBGene00171712,1.00E-10,1.00E-10
WBGene00171713,1.00E-10,1.00E-10
WBGene00171714,1.00E-10,1.00E-10
WBGene00171715,1.00E-10,1.00E-10
WBGene00171716,1.00E-10,1.00E-10
WBGene00171717,1.00E-10,1.00E-10
WBGene00171718,1.00E-10,1.00E-10
WBGene00171719,1.00E-10,1.00E-10
WBGene00171720,1.00E-10,1.00E-10
WBGene00171721,1.00E-10,1.00E-10
WBGene00171722,1.00E-10,1.00E-10
WBGene00171723,1.00E-10,1.00E-10
WBGene00171724,1.00E-10,1.00E-10
WBGene00171725,1.00E-10,1.00E-10
WBGene00171726,1.00E-10,1.00E-10
WBGene00171727,1.00E-10,1.00E-10
WBGene00171728,1.00E-10,1.00E-10
WBGene00171729,1.00E-10,1.00E-10
WBGene00171730,1.00E-10,1.00E-10
WBGene00171731,1.00E-10,1.00E-10
WBGene00171732,1.00E-10,1.00E-10
WBGene00171733,1.00E-10,1.00E-10
WBGene00171734,1.00E-10,1.00E-10
WBGene00171735,1.00E-10,1.00E-10
WBGene00171736,1.00E-10,1.00E-10
WBGene00171737,1.00E-10,1.00E-10
WBGene00171738,1.00E-10,1.00E-10
WBGene00171739,1.00E-10,1.00E-10
WBGene00171740,1.00E-10,1.00E-10
WBGene00171741,1.00E-10,1.00E-10
WBGene00171742,1.00E-10,1.00E-10
WBGene00171743,1.00E-10,1.00E-10
WBGene00171744,1.00E-10,1.00E-10
WBGene00171745,1.00E-10,1.00E-10
WBGene00171746,1.00E-10,1.00E-10
WBGene00171747,1.00E-10,1.00E-10
WBGene00171748,1.00E-10,1.00E-10
WBGene00171749,1.00E-10,1.00E-10
WBGene00171750,1.00E-10,1.00E-10
WBGene00171751,1.00E-10,1.00E-10
WBGene00171752,1.00E-10,1.00E-10
WBGene00171753,1.00E-10,1.00E-10
WBGene00171754,1.00E-10,1.00E-10
WBGene00171755,1.00E-10,1.00E-10
WBGene00171756,1.00E-10,1.00E-10
WBGene00171757,1.00E-10,1.00E-10
WBGene00171758,1.00E-10,1.00E-10
WBGene00171759,1.00E-10,1.00E-10
WBGene00171760,1.00E-10,1.00E-10
WBGene00171761,1.00E-10,1.00E-10
WBGene00171762,1.00E-10,1.00E-10
WBGene00171763,1.00E-10,1.00E-10
WBGene00171764,1.00E-10,1.00E-10
WBGene00171765,1.00E-10,1.00E-10
WBGene00171766,1.00E-10,1.00E-10
WBGene00171767,1.00E-10,1.00E-10
WBGene00171768,1.00E-10,1.00E-10
WBGene00171769,1.00E-10,1.00E-10
WBGene00171770,1.00E-10,1.00E-10
WBGene00171771,1.00E-10,1.00E-10
WBGene00171772,1.00E-10,1.00E-10
WBGene00171773,1.00E-10,1.00E-10
WBGene00171774,1.00E-10,1.00E-10
WBGene00171775,1.00E-10,1.00E-10
WBGene00171776,1.00E-10,1.00E-10
WBGene00171777,1.00E-10,1.00E-10
WBGene00171778,1.00E-10,1.00E-10
WBGene00171779,1.00E-10,1.00E-10
WBGene00171780,1.00E-10,1.00E-10
WBGene00171781,1.00E-10,1.00E-10
WBGene00171782,1.00E-10,1.00E-10
WBGene00171783,1.00E-10,1.00E-10
WBGene00171784,1.00E-10,1.00E-10
WBGene00171785,1.00E-10,1.00E-10
WBGene00171786,1.00E-10,1.00E-10
WBGene00171787,1.00E-10,1.00E-10
WBGene00171788,1.00E-10,1.00E-10
WBGene00171790,1.00E-10,1.00E-10
WBGene00171791,1.00E-10,1.00E-10
WBGene00171792,1.00E-10,1.00E-10
WBGene00171793,1.00E-10,1.00E-10
WBGene00171794,1.00E-10,1.00E-10
WBGene00171795,1.00E-10,1.00E-10
WBGene00171796,1.00E-10,1.00E-10
WBGene00171797,1.00E-10,1.00E-10
WBGene00171798,1.00E-10,1.00E-10
WBGene00171799,1.00E-10,1.00E-10
WBGene00171800,1.00E-10,1.00E-10
WBGene00171801,1.00E-10,1.00E-10
WBGene00171802,1.00E-10,1.00E-10
WBGene00171803,1.00E-10,1.00E-10
WBGene00171804,1.00E-10,1.00E-10
WBGene00171805,1.00E-10,1.00E-10
WBGene00171806,1.00E-10,1.00E-10
WBGene00171807,1.00E-10,1.00E-10
WBGene00171809,1.00E-10,1.00E-10
WBGene00171810,1.00E-10,1.00E-10
WBGene00171811,1.00E-10,1.00E-10
WBGene00171812,1.00E-10,1.00E-10
WBGene00171813,1.00E-10,1.00E-10
WBGene00171814,1.00E-10,1.00E-10
WBGene00171815,1.00E-10,1.00E-10
WBGene00171816,1.00E-10,1.00E-10
WBGene00171817,1.00E-10,1.00E-10
WBGene00171818,1.00E-10,1.00E-10
WBGene00171819,1.00E-10,1.00E-10
WBGene00171820,1.00E-10,1.00E-10
WBGene00171821,1.00E-10,1.00E-10
WBGene00171822,1.00E-10,1.00E-10
WBGene00171823,1.00E-10,1.00E-10
WBGene00171824,1.00E-10,1.00E-10
WBGene00171825,1.00E-10,1.00E-10
WBGene00171826,1.00E-10,1.00E-10
WBGene00171827,1.00E-10,1.00E-10
WBGene00171828,1.00E-10,1.00E-10
WBGene00171829,1.00E-10,1.00E-10
WBGene00171830,1.00E-10,1.00E-10
WBGene00171831,1.00E-10,1.00E-10
WBGene00171832,1.00E-10,1.00E-10
WBGene00171833,1.00E-10,1.00E-10
WBGene00171834,1.00E-10,1.00E-10
WBGene00171835,1.00E-10,1.00E-10
WBGene00171836,1.00E-10,1.00E-10
WBGene00171837,1.00E-10,1.00E-10
WBGene00171838,1.00E-10,1.00E-10
WBGene00171839,1.00E-10,1.00E-10
WBGene00171840,1.00E-10,1.00E-10
WBGene00171841,1.00E-10,1.00E-10
WBGene00171842,1.00E-10,1.00E-10
WBGene00171843,1.00E-10,1.00E-10
WBGene00171844,1.00E-10,1.00E-10
WBGene00171845,1.00E-10,1.00E-10
WBGene00171846,1.00E-10,1.00E-10
WBGene00171847,1.00E-10,1.00E-10
WBGene00171848,1.00E-10,1.00E-10
WBGene00171849,1.00E-10,1.00E-10
WBGene00171850,1.00E-10,1.00E-10
WBGene00171851,1.00E-10,1.00E-10
WBGene00171852,1.00E-10,1.00E-10
WBGene00171853,1.00E-10,1.00E-10
WBGene00171854,1.00E-10,1.00E-10
WBGene00171855,1.00E-10,1.00E-10
WBGene00171856,1.00E-10,1.00E-10
WBGene00171857,1.00E-10,1.00E-10
WBGene00171858,1.00E-10,1.00E-10
WBGene00171859,1.00E-10,1.00E-10
WBGene00171860,1.00E-10,1.00E-10
WBGene00171861,1.00E-10,1.00E-10
WBGene00171862,1.00E-10,1.00E-10
WBGene00171863,1.00E-10,1.00E-10
WBGene00171864,1.00E-10,1.00E-10
WBGene00171865,1.00E-10,1.00E-10
WBGene00171866,1.00E-10,1.00E-10
WBGene00171867,1.00E-10,1.00E-10
WBGene00171868,1.00E-10,1.00E-10
WBGene00171869,1.00E-10,1.00E-10
WBGene00171870,1.00E-10,1.00E-10
WBGene00171871,1.00E-10,1.00E-10
WBGene00171872,1.00E-10,1.00E-10
WBGene00171873,1.00E-10,1.00E-10
WBGene00171875,1.00E-10,1.00E-10
WBGene00171876,1.00E-10,1.00E-10
WBGene00171877,1.00E-10,1.00E-10
WBGene00171878,1.00E-10,1.00E-10
WBGene00171879,1.00E-10,1.00E-10
WBGene00171880,1.00E-10,1.00E-10
WBGene00171881,1.00E-10,1.00E-10
WBGene00171882,1.00E-10,1.00E-10
WBGene00171883,1.00E-10,1.00E-10
WBGene00171884,1.00E-10,1.00E-10
WBGene00171885,1.00E-10,1.00E-10
WBGene00171886,1.00E-10,1.00E-10
WBGene00171887,1.00E-10,1.00E-10
WBGene00171888,1.00E-10,1.00E-10
WBGene00171889,1.00E-10,1.00E-10
WBGene00171890,1.00E-10,1.00E-10
WBGene00171891,1.00E-10,1.00E-10
WBGene00171892,1.00E-10,1.00E-10
WBGene00171893,1.00E-10,1.00E-10
WBGene00171894,1.00E-10,1.00E-10
WBGene00171895,1.00E-10,1.00E-10
WBGene00171896,1.00E-10,1.00E-10
WBGene00171897,1.00E-10,1.00E-10
WBGene00171898,1.00E-10,1.00E-10
WBGene00171899,1.00E-10,1.00E-10
WBGene00171900,1.00E-10,1.00E-10
WBGene00171901,1.00E-10,1.00E-10
WBGene00171902,1.00E-10,1.00E-10
WBGene00171903,1.00E-10,1.00E-10
WBGene00171904,1.00E-10,1.00E-10
WBGene00171905,1.00E-10,1.00E-10
WBGene00171906,1.00E-10,1.00E-10
WBGene00171907,1.00E-10,1.00E-10
WBGene00171908,1.00E-10,1.00E-10
WBGene00171909,1.00E-10,1.00E-10
WBGene00171910,1.00E-10,1.00E-10
WBGene00171911,1.00E-10,1.00E-10
WBGene00171912,1.00E-10,1.00E-10
WBGene00171913,1.00E-10,1.00E-10
WBGene00171914,1.00E-10,1.00E-10
WBGene00171915,1.00E-10,1.00E-10
WBGene00171916,1.00E-10,1.00E-10
WBGene00171917,1.00E-10,1.00E-10
WBGene00171918,1.00E-10,1.00E-10
WBGene00171919,1.00E-10,1.00E-10
WBGene00171920,1.00E-10,1.00E-10
WBGene00171921,1.00E-10,1.00E-10
WBGene00171922,1.00E-10,1.00E-10
WBGene00171923,1.00E-10,1.00E-10
WBGene00171924,1.00E-10,1.00E-10
WBGene00171925,1.00E-10,1.00E-10
WBGene00171926,1.00E-10,1.00E-10
WBGene00171927,1.00E-10,1.00E-10
WBGene00171928,1.00E-10,1.00E-10
WBGene00171929,1.00E-10,1.00E-10
WBGene00171930,1.00E-10,1.00E-10
WBGene00171931,1.00E-10,1.00E-10
WBGene00171932,1.00E-10,1.00E-10
WBGene00171933,1.00E-10,1.00E-10
WBGene00171934,1.00E-10,1.00E-10
WBGene00171935,1.00E-10,1.00E-10
WBGene00171936,1.00E-10,1.00E-10
WBGene00171937,1.00E-10,1.00E-10
WBGene00171938,1.00E-10,1.00E-10
WBGene00171939,1.00E-10,1.00E-10
WBGene00171940,1.00E-10,1.00E-10
WBGene00171941,1.00E-10,1.00E-10
WBGene00171942,1.00E-10,1.00E-10
WBGene00171943,1.00E-10,1.00E-10
WBGene00171944,1.00E-10,1.00E-10
WBGene00171945,1.00E-10,1.00E-10
WBGene00171946,1.00E-10,1.00E-10
WBGene00171947,1.00E-10,1.00E-10
WBGene00171948,1.00E-10,1.00E-10
WBGene00171949,1.00E-10,1.00E-10
WBGene00171950,1.00E-10,1.00E-10
WBGene00171951,1.00E-10,1.00E-10
WBGene00171952,1.00E-10,1.00E-10
WBGene00171953,1.00E-10,1.00E-10
WBGene00171954,1.00E-10,1.00E-10
WBGene00171955,1.00E-10,1.00E-10
WBGene00171956,1.00E-10,1.00E-10
WBGene00171957,1.00E-10,1.00E-10
WBGene00171958,1.00E-10,1.00E-10
WBGene00171959,1.00E-10,1.00E-10
WBGene00171960,1.00E-10,1.00E-10
WBGene00171961,1.00E-10,1.00E-10
WBGene00171962,1.00E-10,1.00E-10
WBGene00171963,1.00E-10,1.00E-10
WBGene00171964,1.00E-10,1.00E-10
WBGene00171965,1.00E-10,1.00E-10
WBGene00171966,1.00E-10,1.00E-10
WBGene00171967,1.00E-10,1.00E-10
WBGene00171968,1.00E-10,1.00E-10
WBGene00171969,1.00E-10,1.00E-10
WBGene00171970,1.00E-10,1.00E-10
WBGene00171971,1.00E-10,1.00E-10
WBGene00171972,1.00E-10,1.00E-10
WBGene00171973,1.00E-10,1.00E-10
WBGene00171974,1.00E-10,1.00E-10
WBGene00171975,1.00E-10,1.00E-10
WBGene00171976,1.00E-10,1.00E-10
WBGene00171977,1.00E-10,1.00E-10
WBGene00171978,1.00E-10,1.00E-10
WBGene00171979,1.00E-10,1.00E-10
WBGene00171980,1.00E-10,1.00E-10
WBGene00171981,1.00E-10,1.00E-10
WBGene00171982,1.00E-10,1.00E-10
WBGene00171983,1.00E-10,1.00E-10
WBGene00171984,1.00E-10,1.00E-10
WBGene00171985,1.00E-10,1.00E-10
WBGene00171986,1.00E-10,1.00E-10
WBGene00171987,1.00E-10,1.00E-10
WBGene00171988,1.00E-10,1.00E-10
WBGene00171989,1.00E-10,1.00E-10
WBGene00171990,1.00E-10,1.00E-10
WBGene00171991,1.00E-10,1.00E-10
WBGene00171992,1.00E-10,1.00E-10
WBGene00171993,1.00E-10,1.00E-10
WBGene00171994,1.00E-10,1.00E-10
WBGene00171995,1.00E-10,1.00E-10
WBGene00171996,1.00E-10,1.00E-10
WBGene00171997,1.00E-10,1.00E-10
WBGene00171998,1.00E-10,1.00E-10
WBGene00171999,1.00E-10,1.00E-10
WBGene00172000,1.00E-10,1.00E-10
WBGene00172001,1.00E-10,1.00E-10
WBGene00172002,1.00E-10,1.00E-10
WBGene00172003,1.00E-10,1.00E-10
WBGene00172004,1.00E-10,1.00E-10
WBGene00172006,1.00E-10,1.00E-10
WBGene00172007,1.00E-10,1.00E-10
WBGene00172008,1.00E-10,1.00E-10
WBGene00172009,1.00E-10,1.00E-10
WBGene00172010,1.00E-10,1.00E-10
WBGene00172011,1.00E-10,1.00E-10
WBGene00172012,1.00E-10,1.00E-10
WBGene00172013,1.00E-10,1.00E-10
WBGene00172014,1.00E-10,1.00E-10
WBGene00172015,1.00E-10,1.00E-10
WBGene00172016,1.00E-10,1.00E-10
WBGene00172017,1.00E-10,1.00E-10
WBGene00172018,1.00E-10,1.00E-10
WBGene00172019,1.00E-10,1.00E-10
WBGene00172020,1.00E-10,1.00E-10
WBGene00172021,1.00E-10,1.00E-10
WBGene00172022,1.00E-10,1.00E-10
WBGene00172023,1.00E-10,1.00E-10
WBGene00172024,1.00E-10,1.00E-10
WBGene00172025,1.00E-10,1.00E-10
WBGene00172026,1.00E-10,1.00E-10
WBGene00172027,1.00E-10,1.00E-10
WBGene00172028,1.00E-10,1.00E-10
WBGene00172029,1.00E-10,1.00E-10
WBGene00172030,1.00E-10,1.00E-10
WBGene00172031,1.00E-10,1.00E-10
WBGene00172032,1.00E-10,1.00E-10
WBGene00172033,1.00E-10,1.00E-10
WBGene00172034,1.00E-10,1.00E-10
WBGene00172035,1.00E-10,1.00E-10
WBGene00172036,1.00E-10,1.00E-10
WBGene00172037,1.00E-10,1.00E-10
WBGene00172038,1.00E-10,1.00E-10
WBGene00172039,1.00E-10,1.00E-10
WBGene00172040,1.00E-10,1.00E-10
WBGene00172041,1.00E-10,1.00E-10
WBGene00172042,1.00E-10,1.00E-10
WBGene00172043,1.00E-10,1.00E-10
WBGene00172044,1.00E-10,1.00E-10
WBGene00172045,1.00E-10,1.00E-10
WBGene00172046,1.00E-10,1.00E-10
WBGene00172047,1.00E-10,1.00E-10
WBGene00172048,1.00E-10,1.00E-10
WBGene00172049,1.00E-10,1.00E-10
WBGene00172050,1.00E-10,1.00E-10
WBGene00172051,1.00E-10,1.00E-10
WBGene00172052,1.00E-10,1.00E-10
WBGene00172053,1.00E-10,1.00E-10
